"tree_species","insect_species","fungi_strain","site","year","interaction_id","temperature","humidity","tree_dbh","tree_height","tree_health","insect_size_base","insect_size","insect_resistance_base","insect_resistance","fungus_growth_base","fungus_growth","fungus_virulence_base","fungus_virulence","tree_damage","infection_success","vector_efficiency","tree_defense_response","observation_date","observer_id"
"Tree_B","Insect_C","Fungi_1","SITE_0014",2019,547,15.4661721208185,37.5560638264791,21.1473020854238,17.8045304398883,0.895512010692619,18,17.9685792698312,0.5,0.462409745429277,12,1.9422260981442,0.8,0.919582967874183,0.379419851627314,1,8.97299466011294,0.317305392473812,2019-09-07,"OBSV_1650"
"Tree_E","Insect_C","Fungi_4","SITE_0006",2018,548,1.6653538949659,52.0629694111752,48.8531517510843,33.0280950719246,0.760561701189727,18,14.1476164173314,0.5,0.565062773159234,18,15.1308761023747,0.5,0.405951477714405,0.203492017325883,0,5.65071583685907,0.527179180346285,2018-07-07,"OBSV_1632"
"Tree_A","Insect_B","Fungi_2","SITE_0014",2022,549,14.349928703703,95,17.4005788275468,12.5823215805377,0.872997746593319,12,13.224292622099,0.9,0.69760068446725,15,28.6041926092613,0.6,0.50937800316184,0.112638045485437,0,3.93261307586383,0.848519529689123,2022-05-04,"OBSV_1853"
"Tree_A","Insect_C","Fungi_2","SITE_0010",2018,550,10.1759644813754,59.2127393547297,25.5948867358378,19.8985468689562,0.388667950499803,18,18.1365690462573,0.5,0.537164906977642,15,15.0098126195048,0.6,0.571697371866592,0.0855607430324055,0,9.14004967017811,0.108720820854532,2018-09-16,"OBSV_1508"
"Tree_E","Insect_D","Fungi_4","SITE_0003",2019,551,-1.71936860862986,59.8747857203412,16.604530396782,7.1624708020525,0.482463262067176,10,6.74115994997955,0.8,0.813792475734575,18,18.522692150609,0.5,0.437539375188892,0.163881979279651,0,1.3728709865051,0.740831433288488,2019-07-19,"OBSV_1532"
"Tree_B","Insect_E","Fungi_2","SITE_0006",2020,552,0.467059162122741,71.1366493953516,23.2756991086012,16.4693571973487,0.478258898691274,14,11.4857852492272,0.6,0.796253274340212,15,19.8313845740519,0.6,0.401679801524224,0.0787802633893598,0,2.79631515398464,0.972843850861638,2020-06-07,"OBSV_1734"
"Tree_A","Insect_A","Fungi_2","SITE_0012",2023,553,20.8906895008122,45.7561597758923,9.45412417028366,2.06443876696355,0.30693801229354,15,12.9341139747609,0.7,0.536606864874593,15,8.68595853871318,0.6,0.529538229632319,0.0206223660173994,0,6.39861311606098,0.136454266536476,2023-04-18,"OBSV_1975"
"Tree_C","Insect_A","Fungi_4","SITE_0007",2022,554,4.83356103591098,42.9337571946428,41.6765896406519,28.3782586696796,0.438597043906338,15,9.34907482134035,0.7,0.798208475237929,18,10.3332226143778,0.5,0.288488361100552,0.0971622360058105,0,1.16951577258712,0.511800333297987,2022-08-21,"OBSV_1379"
"Tree_A","Insect_D","Fungi_4","SITE_0011",2023,555,16.6703163511039,42.3528728897034,7.6474087345754,7.08460054272384,0.942751227272674,10,8.13583223939159,0.8,0.76716814947406,18,5.76351730743091,0.5,0.467122009682845,0.255106765016222,0,2.01739245783358,0.0736284171122651,2023-04-14,"OBSV_1521"
"Tree_C","Insect_D","Fungi_1","SITE_0011",2021,556,16.0951767795235,39.0620405207528,23.3186228819705,19.4822015128735,0.515959619358182,10,9.80695147140287,0.8,0.915602824236611,12,5.99975019861909,0.8,0.972678998924279,0,0,0.95822421057913,0.643499567082853,2021-05-24,"OBSV_1308"
"Tree_A","Insect_B","Fungi_2","SITE_0004",2023,557,13.7417670561355,41.5064003411254,31.441839653607,18.0028556190875,0.39407435846515,12,15.3118163184739,0.9,0.769639920191045,15,6.66900396856212,0.6,0.529897419136799,0.0436830115630543,0,3.19989794715989,0.0691628667380482,2023-06-18,"OBSV_1264"
"Tree_B","Insect_E","Fungi_2","SITE_0006",2022,558,27.400556137231,77.0373951245054,40.4430303828807,23.8884890109985,0.996315862657502,14,15.2233877952358,0.6,0.574756626993719,15,21.2122372857701,0.6,0.699374721963073,0.112984586293931,0,6.33739069298264,0.593300051109622,2022-08-20,"OBSV_1921"
"Tree_C","Insect_B","Fungi_3","SITE_0015",2018,559,8.90111697504366,66.5008025748874,45.2899854898976,30.0145386668143,0.752930233953521,12,11.5305086545543,0.9,1,10,12.3447316249521,0.9,0.707780359213607,0.0705181068659548,0,-0.440100130881509,0.806374254574009,2018-08-19,"OBSV_1459"
"Tree_A","Insect_C","Fungi_3","SITE_0011",2019,560,22.2397913680282,44.008623205551,19.9439524760633,13.1543931582653,0.733256922988221,18,19.4801502444816,0.5,0.459386054044197,10,7.86557375726502,0.9,1,0.405982476586954,1,10.7984369018587,0.767693175905065,2019-06-13,"OBSV_1720"
"Tree_A","Insect_D","Fungi_2","SITE_0009",2022,561,4.78682706612778,37.0715855413134,56.3201924382345,43.5404182589649,0.497500675357878,10,9.01860888974883,0.8,1,15,7.03340316530132,0.6,0.506530525480285,0.000865488090758709,0,-0.497577443418593,0.257460738150573,2022-09-17,"OBSV_1914"
"Tree_B","Insect_C","Fungi_4","SITE_0015",2020,562,13.2717402997551,70.1399284086902,51.6053286298171,35.8730783904968,0.631794415879995,18,18.9766946848729,0.5,0.413246707220126,18,26.4955140501801,0.5,0.495676224684605,0.119348644437825,0,11.9226637821802,0.234636510151235,2020-07-09,"OBSV_1328"
"Tree_E","Insect_E","Fungi_3","SITE_0002",2021,563,-11.0662431296013,95,31.9193863767832,27.0106118447005,0.409959714207798,14,5.35544893613661,0.6,0.612831230270814,10,22.325592531608,0.9,0.406935154340966,0.15254870320749,0,1.75839765208076,0.725288762518727,2021-04-19,"OBSV_1186"
"Tree_B","Insect_B","Fungi_3","SITE_0008",2018,564,4.31743568198907,57.3032976824239,12.7142252485019,8.85261413574383,0.850202994677238,12,7.41251263982711,0.9,0.925286554506836,10,9.4095289519155,0.9,0.744402693960892,0.072191166763421,0,1.16919839381721,0.860026734554683,2018-06-22,"OBSV_1253"
"Tree_D","Insect_B","Fungi_1","SITE_0006",2022,565,3.40508550022404,30,37.7406152062296,27.5690290717324,0.357996138185263,12,9.08847487350544,0.9,0.859034536999421,12,-0.817429886711768,0.8,0.542448461407134,0.133563160363504,0,1.09830057650637,0.288896066111282,2022-09-22,"OBSV_1227"
"Tree_A","Insect_A","Fungi_4","SITE_0005",2022,566,12.391041603835,95,14.6057057449882,8.73659742470455,0.918438974954188,15,13.1026246297332,0.7,0.48284389163764,18,39.3875422489054,0.5,0.538082005640584,0.233908497521707,0,6.67039625354526,0.345996779441691,2022-05-25,"OBSV_1193"
"Tree_B","Insect_E","Fungi_1","SITE_0002",2019,567,8.19815797080574,85.3021065302097,32.000783838589,23.388630083622,0.861739104683511,14,12.4283503889646,0.6,0.484503246089962,12,21.5952364114591,0.8,0.613932237413596,0.297502895924276,0,6.4640209950978,0.359667193514842,2019-04-09,"OBSV_1298"
"Tree_A","Insect_E","Fungi_1","SITE_0004",2018,568,21.5052140199648,76.6765262115195,24.5314169156807,16.3284942378553,0.311369087104686,14,14.6234893566258,0.6,0.487461984792771,12,16.067887048102,0.8,0.953975324517179,0.104523908974666,0,7.20446025448984,0.343004932640421,2018-04-05,"OBSV_1762"
"Tree_B","Insect_D","Fungi_2","SITE_0012",2019,569,13.205020720268,78.3870973910714,8.24949292712576,3.36942135462975,0.807924798177555,10,10.4878036619313,0.8,0.789033905305758,15,23.9435318847909,0.6,0.45354858155769,0.0123141267077344,0,1.24751717500702,1.38831750695344,2019-07-07,"OBSV_1437"
"Tree_C","Insect_B","Fungi_2","SITE_0006",2023,570,9.41020474363887,30,60.2334991726204,40.6342012815133,0.592674310295842,12,10.7241856206392,0.9,0.78543270232093,15,4.65754131585241,0.6,0.379840790835125,0.101142326608386,0,2.24793436249357,1.22186876962488,2023-05-18,"OBSV_1599"
"Tree_B","Insect_D","Fungi_2","SITE_0001",2019,571,0.740895495225032,74.165397584633,57.9825816483825,41.031288946359,0.949573036725633,10,8.10041473785761,0.8,0.929950747850248,15,17.7890792290802,0.6,0.391071264879033,0,0,0.435019878190976,2.30551674235472,2019-06-22,"OBSV_1251"
"Tree_A","Insect_A","Fungi_1","SITE_0001",2023,572,13.0490240983882,39.5981878610358,43.8431263265168,32.2847849132888,0.322280999342911,15,13.5793042069339,0.7,0.691416890659771,12,5.74669340082998,0.8,0.853786364240662,0.353083137153533,1,4.10308609825901,0.202085354151417,2023-05-09,"OBSV_1234"
"Tree_E","Insect_C","Fungi_4","SITE_0013",2020,573,12.6466357160802,62.8831672642255,14.3185411307606,7.7076381607733,0.492140991566703,18,16.4637425117196,0.5,0.664246816153137,18,21.4169207920887,0.5,0.572548596369687,0.0208864596116971,0,5.32876175394077,0.725216751369626,2020-06-10,"OBSV_1980"
"Tree_D","Insect_A","Fungi_2","SITE_0014",2021,574,20.1402422632369,95,60.1669295843597,40.5757297228351,0.636418506526388,15,18.6499557613112,0.7,0.927904888560376,15,30.0010685581772,0.6,0.776676274184344,0.114446426915661,0,1.17704363475555,0.302462212250903,2021-04-10,"OBSV_1111"
"Tree_C","Insect_C","Fungi_3","SITE_0006",2018,575,15.1602632153799,53.1148026371466,23.53492887075,16.9996449795996,0.567663733963855,18,18.649992028095,0.5,0.375262948653458,10,10.7593233354177,0.9,0.973696891012357,0.283752753246021,0,11.7806562100059,0.14077941143914,2018-09-26,"OBSV_1199"
"Tree_A","Insect_A","Fungi_2","SITE_0015",2020,576,4.80478708285184,95,27.7700785383171,23.3019160835261,0.445322198187932,15,12.2751651126887,0.7,0.82772371778377,15,33.1019008519188,0.6,0.432583576423727,0.0921989844186737,0,1.86688975095887,0.666027381125002,2020-05-05,"OBSV_1703"
"Tree_D","Insect_B","Fungi_2","SITE_0012",2023,577,15.6061805778206,95,11.4420544969615,5.10627889524979,0.448645512852818,12,10.3098933404661,0.9,0.779108256898196,15,30.5059953312974,0.6,0.485110485223361,0.105971037681693,0,2.94590797113161,0.343264726016376,2023-04-18,"OBSV_1340"
"Tree_C","Insect_B","Fungi_4","SITE_0001",2022,578,13.3034077040253,66.1586431609336,15.9462319099232,12.1873014664463,0.368798761582002,12,9.20070688504435,0.9,0.918139396459494,18,21.6424154101706,0.5,0.54330287676814,0.130819496872726,0,0.16035493997384,0.0886466698754404,2022-09-28,"OBSV_1203"
"Tree_A","Insect_B","Fungi_4","SITE_0012",2020,579,20.0663451129872,81.8024893662966,17.6158944031214,11.2127150030627,0.919271944952197,12,13.7912731235048,0.9,0.688918086161296,18,29.2161582555005,0.5,0.620694662730539,0.326823957540121,1,4.35575372560966,0.589854330371297,2020-07-11,"OBSV_1095"
"Tree_E","Insect_C","Fungi_1","SITE_0012",2021,580,7.38268614214338,62.8607723609871,44.7897121650603,29.8680585989886,0.434201097954065,18,14.1387035051021,0.5,0.522981446536187,12,13.8034586202175,0.8,0.8075957241181,0.0179736524321081,0,6.4069174307771,0.618717277501042,2021-09-25,"OBSV_1639"
"Tree_C","Insect_E","Fungi_2","SITE_0004",2018,581,11.432857794705,94.9491611893109,13.135822613189,8.18874562428357,0.619396613817662,14,11.79321432564,0.6,0.474440417419276,15,30.186976384536,0.6,0.433532811563389,0.175722894005436,0,6.34879860322412,0.58408248402923,2018-04-23,"OBSV_1474"
"Tree_D","Insect_A","Fungi_4","SITE_0002",2023,582,-7.76853428146775,67.7062010408124,32.9934290415899,20.0417861803256,0.753739872504957,15,8.39927545640449,0.7,0.82522189597664,18,20.1209384521423,0.5,0.303261833831394,0.126007266773586,0,1.45991078198429,0.307943162019075,2023-09-27,"OBSV_1536"
"Tree_B","Insect_C","Fungi_1","SITE_0014",2019,583,21.4773243170863,39.4197890376975,26.369671677379,20.3148336747075,0.777106812852435,18,18.7120849686307,0.5,0.574499095692619,12,5.89878968394429,0.8,0.769086822370016,0.244135785187569,0,7.67852410918738,1.4318053887085,2019-06-05,"OBSV_1577"
"Tree_C","Insect_E","Fungi_4","SITE_0003",2018,584,12.3551590911407,41.5491755722516,25.524021588432,19.5621888044321,0.661541967722587,14,13.6160837262798,0.6,0.638452073157347,18,8.17977838117447,0.5,0.437930170996412,0.217205009947336,0,5.59528941493809,0.195191099526141,2018-09-07,"OBSV_1546"
"Tree_D","Insect_E","Fungi_3","SITE_0013",2019,585,28.6649629131058,30,83.6595136930048,59.9959274952344,0.900380645878613,14,19.190148381825,0.6,0.455877727343411,10,-0.575257066376264,0.9,1,0.43506546396854,1,10.2050974998882,0.0625876748250608,2019-09-24,"OBSV_1152"
"Tree_B","Insect_C","Fungi_1","SITE_0008",2018,586,7.44790711102214,30,61.8302536452497,40.7083464378182,0.80486454013735,18,14.9266120237542,0.5,0.46943458957477,12,-0.74620322773844,0.8,0.707631272327461,0.491007236206954,1,8.35733999540856,0.553000166415256,2018-05-07,"OBSV_1874"
"Tree_B","Insect_A","Fungi_4","SITE_0005",2018,587,12.0655151149522,41.3020713938498,36.8806152919578,26.7952149511399,0.483041612012312,15,13.8354873545167,0.7,0.519426271429682,18,5.45375664982306,0.5,0.289686353903288,0,0,7.67685745820426,0.394422646670349,2018-09-16,"OBSV_1012"
"Tree_C","Insect_E","Fungi_1","SITE_0005",2022,588,-5.33862071375552,30,38.7797943160897,27.877460128148,0.870484328642487,14,9.43600164169033,0.6,0.821360846328904,12,2.02633584632225,0.8,0.389056542904032,0,0,1.21738591667513,0.748289468690441,2022-06-23,"OBSV_1051"
"Tree_A","Insect_C","Fungi_4","SITE_0002",2018,589,20.9464279282379,64.0671034531307,21.3161872123818,17.1709095623018,0.741174473520368,18,20.426028146421,0.5,0.373313504823857,18,22.8295108756255,0.5,0.463373141998655,0.199492073348896,0,12.9418541494197,0.544104016840834,2018-09-03,"OBSV_1303"
"Tree_D","Insect_A","Fungi_4","SITE_0007",2018,590,7.66001947355849,95,21.2242906395792,13.9479819131094,0.687117740581743,15,12.4323298442223,0.7,0.552602970544744,18,37.5318923023843,0.5,0.539289992970297,0.256252541282368,0,5.95807492323767,0.291447451311923,2018-07-07,"OBSV_1108"
"Tree_D","Insect_D","Fungi_1","SITE_0008",2020,591,10.5483995323902,39.693221991512,45.7387166423144,29.8338794119029,0.980445007863455,10,10.0748937080282,0.8,0.622645620836053,12,4.20350707513859,0.8,0.78557562077129,0.25633494239555,0,3.47247698462367,0.247190329489168,2020-08-25,"OBSV_1796"
"Tree_C","Insect_B","Fungi_1","SITE_0011",2018,592,-3.62250762691745,74.5176685154088,53.3244412493116,36.7880513290955,0.724991859984584,12,10.2545327297962,0.9,0.902178396569779,12,19.523854514622,0.8,0.588799293162434,0.0335546608322915,0,1.56600579359944,0.167278753036292,2018-09-17,"OBSV_1690"
"Tree_C","Insect_B","Fungi_3","SITE_0001",2018,593,8.4473835525795,95,38.8262194446025,27.9283492995869,0.477358238422312,12,10.2752280792212,0.9,1,10,20.2160106676451,0.9,0.714543395521843,0.174619393386975,0,-0.672621322974173,0.427278876469298,2018-08-04,"OBSV_1999"
"Tree_C","Insect_B","Fungi_3","SITE_0001",2021,594,11.2953057455258,44.0848889491207,50.5321639371114,36.2285634596427,0.347634672326967,12,12.0578507101114,0.9,1,10,5.63721693821268,0.9,0.839581096463478,0,0,0.382324490530946,0.362803599724603,2021-09-15,"OBSV_1425"
"Tree_C","Insect_C","Fungi_3","SITE_0013",2018,595,23.2948820938874,95,34.9134691338316,24.9370453708958,0.888282565725967,18,20.0589252237074,0.5,0.535301832956112,10,19.5812435663732,0.9,1,0.339002964248828,1,9.33583744226417,0.573951857207932,2018-06-23,"OBSV_1055"
"Tree_C","Insect_E","Fungi_1","SITE_0002",2018,596,-17.7864492128552,43.6418205218237,22.3145444338731,15.2732739566952,0.74242252940312,14,6.01608665748629,0.6,0.788574526189314,12,3.8756906687554,0.8,0.379198802794648,0.00157761451400951,0,1.17186350107297,0.766348606538366,2018-04-18,"OBSV_1493"
"Tree_A","Insect_C","Fungi_4","SITE_0009",2023,597,13.00389757072,48.3731035878762,39.2406906001299,25.060959454984,0.921040608407929,18,18.5914078058152,0.5,0.504009786198181,18,12.8302689786043,0.5,0.380570944531643,0.228537801434028,0,8.64171264183209,0.119982362049616,2023-06-12,"OBSV_1389"
"Tree_B","Insect_E","Fungi_3","SITE_0002",2019,598,-0.278078952101465,82.5379784696824,16.8399796492025,10.6480612433879,0.611995868664235,14,9.25450539184505,0.6,0.601401363614554,10,17.2663948922789,0.9,0.516889089398997,0.189872971556637,0,4.33274584965611,1.01294122735393,2019-09-17,"OBSV_1179"
"Tree_D","Insect_A","Fungi_3","SITE_0008",2019,599,12.8814314338375,59.9332592619127,26.1055906209056,19.9841971183811,0.925503958272748,15,15.2773193332148,0.7,0.762220500138877,10,9.31641830023038,0.9,0.731915089547312,0.0912936403883953,0,3.9545057629841,0.228705308378448,2019-09-03,"OBSV_1121"
"Tree_A","Insect_A","Fungi_1","SITE_0013",2019,600,17.0261020947758,77.303551591144,54.8519661881083,41.471982113101,0.8956310673384,15,14.8167172143983,0.7,0.719008410318718,12,16.793153103494,0.8,0.896831263529725,0.298818447742094,0,3.82779896833538,0.303628595230172,2019-05-21,"OBSV_1498"
"Tree_D","Insect_D","Fungi_2","SITE_0015",2019,601,24.8878232407617,54.6238785261057,34.5860086093803,25.8959467663577,0.832352963555604,10,12.998606838363,0.8,0.705390245223808,15,12.4448880989558,0.6,0.7384966498557,0.136145434376468,0,4.0900660267396,0.372321361437643,2019-07-10,"OBSV_1941"
"Tree_E","Insect_B","Fungi_4","SITE_0001",2019,602,15.1726957927169,30,25.0212211007384,16.798866087617,0.788269478082657,12,10.4514188772359,0.9,0.869598667847408,18,2.81832465370001,0.5,0.521997590198976,0,0,1.49689850191253,0.39684329813321,2019-04-01,"OBSV_1797"
"Tree_B","Insect_E","Fungi_4","SITE_0007",2022,603,6.54965056324631,36.0450635942113,21.9564578109765,11.5944699993399,0.995745057123713,14,10.959082124985,0.6,0.735894042079825,18,5.78018359880093,0.5,0.412295914032109,0,0,3.19953008697168,0.556980959575591,2022-08-22,"OBSV_1358"
"Tree_C","Insect_E","Fungi_4","SITE_0001",2019,604,10.2964774255612,80.5651951123722,23.5288204737937,16.9583255005721,0.306094475230202,14,11.1670892440533,0.6,0.638622973834544,18,27.876963785451,0.5,0.217381326814281,0.0559909194574885,0,3.36647194119214,0.710577616329226,2019-04-07,"OBSV_1442"
"Tree_E","Insect_A","Fungi_1","SITE_0005",2022,605,14.2526412586351,42.1081835026663,28.5626227934526,23.6623980272511,0.713298301910982,15,15.9257471819902,0.7,0.881295679568643,12,4.62672737610802,0.8,0.858151939036044,0.064296901596574,0,2.10200288077043,0.328741018722955,2022-07-05,"OBSV_1094"
"Tree_A","Insect_C","Fungi_4","SITE_0011",2021,606,16.4611710799442,80.8401662824293,36.5836446558417,24.0311739862868,0.473626604862511,18,18.7486625541717,0.5,0.413554254813276,18,31.2925523942453,0.5,0.58858526201412,0.257354322269573,0,10.7830397433618,0.223387519238154,2021-04-09,"OBSV_1961"
"Tree_E","Insect_D","Fungi_3","SITE_0005",2020,607,-2.02491754161333,95,22.255492097861,16.0614771549946,0.698585092299618,10,2.90337613623879,0.8,0.620631626038212,10,19.7743651096903,0.9,0.530595463455978,0.173926235864653,0,0.960511253432597,0.41278720308378,2020-08-15,"OBSV_1136"
"Tree_A","Insect_A","Fungi_4","SITE_0011",2019,608,5.6425730152922,81.3079679309448,6.77256367621174,6.78834074719364,0.553464745497331,15,13.2832930113024,0.7,0.653608225600137,18,28.6300337668709,0.5,0.184530519727291,0.156858269048548,0,4.64787285721918,0.0796301157748824,2019-08-15,"OBSV_1906"
"Tree_C","Insect_D","Fungi_4","SITE_0004",2019,609,-4.75551969943728,77.8397513152364,52.4679986266489,36.0019431157546,0.63837225807365,10,3.51363462122637,0.8,0.937834769947093,18,28.2813493497909,0.5,0.289081150976671,0,0,-0.360928182883054,1.37834540404147,2019-09-09,"OBSV_1159"
"Tree_A","Insect_D","Fungi_4","SITE_0007",2020,610,0.107884517253511,45.3934351645575,21.6180257536753,15.1809048745899,0.382418779307045,10,5.03838005384494,0.8,0.698319593880486,18,10.5736034416069,0.5,0.432573936073303,0,0,1.93090903848882,0.23844714109551,2020-08-22,"OBSV_1921"
"Tree_A","Insect_A","Fungi_2","SITE_0014",2021,611,8.66987620223162,75.4541690541725,7.63903255909157,5.19383885571389,0.387719845026731,15,11.0680276328565,0.7,0.69959527379968,15,24.4077529054685,0.6,0.39377565706201,0,0,3.32014100451732,0.580097714320528,2021-07-17,"OBSV_1850"
"Tree_D","Insect_C","Fungi_3","SITE_0002",2020,612,-13.8655989278066,30,57.5596690224102,40.6873188291207,0.417039558826946,18,5.98132931474521,0.5,0.472929585601379,10,2.03728622100384,0.9,0.284266989524473,0,0,2.46010235571472,0.971044264555927,2020-06-06,"OBSV_1187"
"Tree_D","Insect_B","Fungi_1","SITE_0003",2023,613,-7.46880219789844,57.8643638432514,14.5702741469052,9.27923632003631,0.942932943115011,12,7.94401482957688,0.9,1,12,13.4426753055479,0.8,0.268786505741593,0.0678900320217554,0,-0.694108499801429,0.246753085428993,2023-09-23,"OBSV_1768"
"Tree_E","Insect_A","Fungi_4","SITE_0009",2021,614,-1.69048804234714,91.2415709190347,55.5141582011751,39.6818317430546,0.691707051964477,15,9.81180844110541,0.7,0.674168108458588,18,32.2179470304651,0.5,0.331539533931768,0.0786347807706485,0,2.73719348636081,0.828898874066409,2021-06-12,"OBSV_1833"
"Tree_A","Insect_A","Fungi_1","SITE_0006",2021,615,14.2357381021781,47.7102532394034,36.7635204860098,26.1449833445321,0.637584355543368,15,13.8078713927491,0.7,0.634764655155694,12,3.63377263202921,0.8,0.92619868665073,0.114957102724103,0,4.92092704898379,0.0797079458046382,2021-04-23,"OBSV_1489"
"Tree_E","Insect_D","Fungi_4","SITE_0008",2022,616,12.5426750313948,95,36.1979554280667,24.4334772678092,0.308826644602232,10,6.52958081817657,0.8,0.809721031466784,18,32.4741275588147,0.5,0.385583919598789,0.129299188189632,0,0.717163680535775,0.208623647295303,2022-09-17,"OBSV_1987"
"Tree_E","Insect_C","Fungi_1","SITE_0013",2023,617,10.7437696870519,66.2187315307273,18.8653315763524,11.6232862096332,0.955114823766053,18,16.8989961610303,0.5,0.423975954166794,12,13.1536698972451,0.8,0.827981589639583,0.473012875455921,1,9.81225336490072,0.0384567048284846,2023-08-21,"OBSV_1711"
"Tree_B","Insect_C","Fungi_4","SITE_0009",2020,618,-6.61186857578609,34.1872629320136,59.648033760915,37.7646380627616,0.529157685930841,18,8.62291472298976,0.5,0.634912031860078,18,7.54259757031518,0.5,0.236026651468992,0,0,3.22255616674208,1.9830390258349,2020-07-11,"OBSV_1937"
"Tree_E","Insect_A","Fungi_1","SITE_0003",2018,619,-1.61336713009163,63.7266982655322,73.5611866764231,53.8268431117829,0.911348510952666,15,8.90113262542721,0.7,0.59769741193955,12,16.434440982698,0.8,0.449687501291573,0.10796348708831,0,2.4231241499799,2.6562721050748,2018-05-02,"OBSV_1809"
"Tree_A","Insect_E","Fungi_2","SITE_0013",2022,620,19.7674443230236,43.2659211407624,8.03548511749769,3.87622159991933,0.977895930386148,14,13.3909961365011,0.6,0.733139514981699,15,8.16515225965655,0.6,0.685864202686544,0.274115798525993,0,3.5441600422635,0.167649818274808,2022-05-25,"OBSV_1953"
"Tree_D","Insect_A","Fungi_2","SITE_0010",2022,621,8.73306645913358,77.1526730258468,14.35047637366,9.96762142826955,0.439171185344458,15,10.2647539126909,0.7,0.734508103042553,15,21.3541361466664,0.6,0.4396348704789,0.123602157323001,0,2.9834635485219,0.377717338685607,2022-04-18,"OBSV_1964"
"Tree_A","Insect_D","Fungi_1","SITE_0008",2020,622,14.6624052577115,30,32.0923545946064,22.4237194213013,0.851409816578962,10,9.29762730821821,0.8,0.987937338991956,12,-0.152859369767862,0.8,0.800212422207637,0.0745307701082739,0,0.0743839446043264,0.291634401749636,2020-08-12,"OBSV_1633"
"Tree_D","Insect_D","Fungi_2","SITE_0002",2022,623,6.92787218078171,59.9481512859008,27.4510977320825,19.504570353604,0.517692580097355,10,9.70618826032507,0.8,0.871474973551731,15,14.6264342552569,0.6,0.508354787240025,0.164186835265911,0,0.956625050707413,0.386119969112843,2022-06-19,"OBSV_1593"
"Tree_E","Insect_C","Fungi_2","SITE_0004",2018,624,0.979851006222072,46.8082790955716,21.1451742879436,13.3587091175129,0.430513082141988,18,13.7367389153859,0.5,0.37307033228717,15,8.65728719439455,0.6,0.508903328615292,0.200929543257198,0,9.00457935966539,0.794726454297649,2018-07-21,"OBSV_1838"
"Tree_C","Insect_D","Fungi_1","SITE_0015",2023,625,20.187212422139,55.8279569302974,19.7948486465752,10.2546278621838,0.644934356096201,10,11.8858402527125,0.8,0.755045734849929,12,13.4749307731472,0.8,0.758564520899655,0.129349236998793,0,2.85451526387912,0.321690751578723,2023-07-25,"OBSV_1161"
"Tree_A","Insect_A","Fungi_3","SITE_0015",2020,626,14.1531401257634,30,43.5589697142068,31.4590196078881,0.983931925427169,15,15.0817794531787,0.7,0.659892088958755,10,0.547485012558956,0.9,0.911975296344157,0.405081303472926,1,6.33731911508078,0.167755343455188,2020-07-05,"OBSV_1692"
"Tree_C","Insect_E","Fungi_2","SITE_0002",2020,627,2.08628389348719,30.095695161647,5.98779762041251,1.72814889010468,0.753513981192373,14,9.86164540848389,0.6,0.495165429707912,15,0.0377280611136741,0.6,0.435689882885599,0.069039975735453,0,5.5965017427942,0.488980097487533,2020-08-09,"OBSV_1090"
"Tree_E","Insect_A","Fungi_1","SITE_0009",2020,628,14.3925653694663,43.1497234754602,17.8837529685655,11.3307132352456,0.384924287768081,15,17.8178388582944,0.7,0.625389342797586,12,6.44119622894223,0.8,0.823676257884696,0.0850297481197436,0,6.54003757190858,0.202769044083356,2020-04-21,"OBSV_1617"
"Tree_E","Insect_C","Fungi_4","SITE_0009",2018,629,11.2183570353672,74.0053371631714,54.2781734641175,37.5772724552421,0.941609119763598,18,12.0307659548207,0.5,0.330803884586572,18,27.6959719360989,0.5,0.451059203412415,0.211952624413292,0,7.74599685740821,1.20055878062726,2018-08-04,"OBSV_1405"
"Tree_E","Insect_A","Fungi_4","SITE_0013",2023,630,16.8921608892184,95,24.5752636582325,18.7499458733267,0.405603948561475,15,14.6457784761636,0.7,0.601688834796057,18,38.9043548956871,0.5,0.579297012864174,0.0137654797753657,0,4.39551436122643,0.738128499351343,2023-07-07,"OBSV_1953"
"Tree_D","Insect_A","Fungi_3","SITE_0009",2023,631,12.9373693066218,71.0654605554197,14.9569671060253,12.2350709379081,0.370111307431944,15,13.6321544743846,0.7,0.589544627021236,10,16.6736853395679,0.9,0.911956966883863,0.147800559918977,0,5.46669829258537,0.213726554970425,2023-09-23,"OBSV_1094"
"Tree_C","Insect_D","Fungi_3","SITE_0007",2022,632,3.89108113041062,30,17.2845487458023,15.9900295995438,0.625414059287868,10,7.32685544169701,0.8,0.874502949723581,10,1.59748908034844,0.9,0.697902146643301,0.063078444651335,0,1.77940467796664,0.423497394248452,2022-07-18,"OBSV_1247"
"Tree_D","Insect_B","Fungi_2","SITE_0009",2022,633,1.0791286921937,94.9216512481695,59.4879948598087,39.8776339010215,0.623191076563671,12,10.2208020549711,0.9,0.941124273227155,15,28.4162535736588,0.6,0.337961775430033,0,0,0.692950243797133,1.27922272137263,2022-09-21,"OBSV_1014"
"Tree_B","Insect_C","Fungi_3","SITE_0002",2018,634,0.575467385545601,95,24.6432344219504,15.6108770212237,0.459088532021269,18,12.0590309302556,0.5,0.321858493432635,10,21.8236355033553,0.9,0.754724871911436,0.244830882710564,0,8.19492350915519,0.277575680366138,2018-07-13,"OBSV_1970"
